index,date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg,rolling_avg
3352,2021-12-02,California,State,Omicron,12.0,0.93,5.57142857142,0.464894504709,7.428571428571429
3367,2021-12-03,California,State,Omicron,8.0,0.57,6.42857142857,0.495703899537,9.285714285714286
3379,2021-12-04,California,State,Omicron,5.0,0.5,7.0,0.525920360631,12.571428571428571
3383,2021-12-05,California,State,Omicron,4.0,0.69,7.42857142857,0.549044451483,21.857142857142858
3395,2021-12-06,California,State,Omicron,19.0,0.99,9.28571428571,0.671418241917,28.571428571428573
3403,2021-12-07,California,State,Omicron,35.0,1.87,12.57142857142,0.904140552759,37.142857142857146
3415,2021-12-08,California,State,Omicron,70.0,4.18,21.85714285714,1.573264781491,45.857142857142854
3420,2021-12-09,California,State,Omicron,59.0,4.63,28.57142857142,2.059308072488,52.714285714285715
3439,2021-12-10,California,State,Omicron,68.0,4.7,37.14285714285,2.665026650267,91.71428571428571
3448,2021-12-11,California,State,Omicron,66.0,7.1,45.85714285714,3.312009905076,151.71428571428572
3454,2021-12-12,California,State,Omicron,52.0,8.71,52.71428571428,3.800988875155,280.2857142857143
3467,2021-12-13,California,State,Omicron,292.0,14.05,91.71428571428,6.50587758411,419.85714285714283
3475,2021-12-14,California,State,Omicron,455.0,25.04,151.71428571428,10.817968829581,564.5714285714286
3481,2021-12-15,California,State,Omicron,970.0,42.03,280.28571428571,18.771526980482,702.8571428571429
3491,2021-12-16,California,State,Omicron,1036.0,49.19,419.85714285714,26.045728465083,785.1428571428571
3503,2021-12-17,California,State,Omicron,1081.0,50.66,564.57142857142,33.015873015873,1028.857142857143
3516,2021-12-18,California,State,Omicron,1034.0,58.65,702.85714285714,38.425492033739,1470.0
3522,2021-12-19,California,State,Omicron,628.0,65.35,785.14285714285,41.737545565006,2039.4285714285713
3538,2021-12-20,California,State,Omicron,1998.0,71.13,1028.85714285714,51.820405813786,2431.0
3546,2021-12-21,California,State,Omicron,3543.0,78.77,1470.0,62.066469630255,2405.714285714286
3552,2021-12-22,California,State,Omicron,4956.0,85.48,2039.42857142857,71.134585679406,2302.0
3561,2021-12-23,California,State,Omicron,3777.0,87.76,2431.0,76.42250864508,2461.285714285714
3576,2021-12-24,California,State,Omicron,904.0,84.33,2405.71428571428,79.415232256543,2835.0
3585,2021-12-25,California,State,Omicron,308.0,85.56,2302.0,81.375618624381,2702.1428571428573
3592,2021-12-26,California,State,Omicron,1743.0,89.94,2461.28571428571,82.915443476587,2266.4285714285716
3604,2021-12-27,California,State,Omicron,4614.0,91.04,2835.0,86.140289955725,2092.1428571428573
3615,2021-12-28,California,State,Omicron,2613.0,92.86,2702.14285714285,88.578252318067,2139.4285714285716
3627,2021-12-29,California,State,Omicron,1906.0,91.9,2266.42857142857,89.98865570051,2174.4285714285716
3638,2021-12-30,California,State,Omicron,2557.0,94.91,2092.14285714285,91.416978776529,2132.8571428571427
3642,2021-12-31,California,State,Omicron,1235.0,95.44,2139.42857142857,92.205393424455,2039.4285714285713
3652,2022-01-01,California,State,Omicron,553.0,93.25,2174.42857142857,92.38846737481,2266.714285714286
3666,2022-01-02,California,State,Omicron,1452.0,97.58,2132.85714285714,93.166926677067,2233.4285714285716
3676,2022-01-03,California,State,Omicron,3960.0,96.63,2039.42857142857,94.825639322484,2215.285714285714
3689,2022-01-04,California,State,Omicron,4204.0,98.04,2266.71428571428,95.994918022869,2294.714285714286
3697,2022-01-05,California,State,Omicron,1673.0,96.93,2233.42857142857,96.619491996786,2316.285714285714
3709,2022-01-06,California,State,Omicron,2430.0,97.9,2215.28571428571,97.106894608304,2201.0
3713,2022-01-07,California,State,Omicron,1791.0,97.87,2294.71428571428,97.322023629203,1845.142857142857
3724,2022-01-08,California,State,Omicron,704.0,96.57,2316.28571428571,97.434048434589,1428.0
3731,2022-01-09,California,State,Omicron,645.0,98.17,2201.0,97.450980392157,1394.4285714285713
3747,2022-01-10,California,State,Omicron,1469.0,98.06,1845.14285714285,97.77441332324,1222.7142857142858
3750,2022-01-11,California,State,Omicron,1284.0,98.85,1428.0,97.798649838568,1188.142857142857
3769,2022-01-12,California,State,Omicron,1438.0,98.22,1394.42857142857,98.011848579175,1275.0
3772,2022-01-13,California,State,Omicron,1228.0,98.56,1222.71428571428,98.119912874011,1371.5714285714287
3786,2022-01-14,California,State,Omicron,1549.0,99.04,1188.14285714285,98.344566631193,1527.4285714285713
3797,2022-01-15,California,State,Omicron,1312.0,98.87,1275.0,98.564329099945,1621.2857142857142
3800,2022-01-16,California,State,Omicron,1321.0,99.47,1371.57142857142,98.714785112071,1607.857142857143
3815,2022-01-17,California,State,Omicron,2560.0,99.15,1527.42857142857,98.90841813136,1590.142857142857
3827,2022-01-18,California,State,Omicron,1941.0,98.98,1621.28571428571,98.927824267782,1539.142857142857
3839,2022-01-19,California,State,Omicron,1344.0,99.85,1607.85714285714,99.128060595385,1552.857142857143
3848,2022-01-20,California,State,Omicron,1104.0,98.75,1590.14285714285,99.153750222697,1464.857142857143
3854,2022-01-21,California,State,Omicron,1192.0,99.5,1539.14285714285,99.208103130755,1379.4285714285713
3868,2022-01-22,California,State,Omicron,1408.0,99.58,1552.85714285714,99.296610943638,1353.142857142857
3878,2022-01-23,California,State,Omicron,705.0,99.58,1464.85714285714,99.293115135083,1309.4285714285713
3889,2022-01-24,California,State,Omicron,1962.0,99.59,1379.42857142857,99.392691713845,1327.5714285714287
3894,2022-01-25,California,State,Omicron,1757.0,99.43,1353.14285714285,99.485348177712,1331.142857142857
3902,2022-01-26,California,State,Omicron,1038.0,99.52,1309.42857142857,99.435886309395,1439.5714285714287
3915,2022-01-27,California,State,Omicron,1231.0,99.68,1327.57142857142,99.550080342796,1597.0
3923,2022-01-28,California,State,Omicron,1217.0,99.59,1331.14285714285,99.561919008441,1986.142857142857
3936,2022-01-29,California,State,Omicron,2167.0,99.59,1439.57142857142,99.565260349768,2313.285714285714
3945,2022-01-30,California,State,Omicron,1807.0,99.78,1597.0,99.599073414113,2658.4285714285716
3955,2022-01-31,California,State,Omicron,4686.0,99.89,1986.14285714285,99.698816780208,2735.285714285714
3969,2022-02-01,California,State,Omicron,4047.0,99.8,2313.28571428571,99.753588369371,2874.4285714285716
3975,2022-02-02,California,State,Omicron,3454.0,99.91,2658.42857142857,99.796213868183,2742.5714285714284
3988,2022-02-03,California,State,Omicron,1769.0,99.55,2735.28571428571,99.781124602637,2713.0
3993,2022-02-04,California,State,Omicron,2191.0,99.77,2874.42857142857,99.791697664038,2657.4285714285716
4003,2022-02-05,California,State,Omicron,1244.0,98.89,2742.57142857142,99.755780722266,2606.0
4013,2022-02-06,California,State,Omicron,1600.0,99.94,2713.0,99.768846861045,2599.285714285714
4022,2022-02-07,California,State,Omicron,4297.0,99.91,2657.42857142857,99.769375167605,2750.285714285714
4036,2022-02-08,California,State,Omicron,3687.0,99.95,2606.0,99.797581924613,2812.4285714285716
4046,2022-02-09,California,State,Omicron,3407.0,99.97,2599.28571428571,99.808008776742,2875.4285714285716
4050,2022-02-10,California,State,Omicron,2826.0,99.93,2750.28571428571,99.849592863441,2794.1428571428573
4069,2022-02-11,California,State,Omicron,2626.0,99.96,2812.42857142857,99.873173701299,2522.5714285714284
4076,2022-02-12,California,State,Omicron,1685.0,100.0,2875.42857142857,99.945379611699,2301.5714285714284
4081,2022-02-13,California,State,Omicron,1031.0,100.0,2794.14285714285,99.94889876846,2065.8571428571427
4094,2022-02-14,California,State,Omicron,2396.0,99.96,2522.57142857142,99.960373620153,1878.4285714285713
4102,2022-02-15,California,State,Omicron,2140.0,99.77,2301.57142857142,99.937969108616,1707.5714285714287
4119,2022-02-16,California,State,Omicron,1757.0,99.89,2065.85714285714,99.923991155334,1594.142857142857
4126,2022-02-17,California,State,Omicron,1514.0,99.87,1878.42857142857,99.91641337386,1528.857142857143
4139,2022-02-18,California,State,Omicron,1430.0,99.79,1707.57142857142,99.891358850075,1287.0
4143,2022-02-19,California,State,Omicron,891.0,100.0,1594.14285714285,99.883637665593,1207.142857142857
4151,2022-02-20,California,State,Omicron,574.0,100.0,1528.85714285714,99.878674755016,1098.7142857142858
4164,2022-02-21,California,State,Omicron,703.0,99.72,1287.0,99.844840961986,994.2857142857143
4176,2022-02-22,California,State,Omicron,1581.0,99.68,1207.14285714285,99.834593572779,887.7142857142857
4187,2022-02-23,California,State,Omicron,998.0,99.3,1098.71428571428,99.753566796368,820.1428571428571
4194,2022-02-24,California,State,Omicron,783.0,99.75,994.28571428571,99.727754692649,783.8571428571429
4205,2022-02-25,California,State,Omicron,684.0,99.42,887.71428571428,99.679178697466,788.0
4215,2022-02-26,California,State,Omicron,418.0,99.76,820.14285714285,99.635543214162,643.7142857142857
4229,2022-02-27,California,State,Omicron,320.0,100.0,783.85714285714,99.618736383442,579.0
4232,2022-02-28,California,State,Omicron,732.0,99.46,788.0,99.584762592526,532.4285714285714
4245,2022-03-01,California,State,Omicron,571.0,99.48,643.71428571428,99.536116633532,502.57142857142856
4257,2022-03-02,California,State,Omicron,545.0,99.27,579.0,99.557848194547,480.14285714285717
4262,2022-03-03,California,State,Omicron,457.0,99.35,532.42857142857,99.492792311799,465.7142857142857
4271,2022-03-04,California,State,Omicron,475.0,99.79,502.57142857142,99.547255234861,430.85714285714283
4280,2022-03-05,California,State,Omicron,261.0,99.24,480.14285714285,99.496743635287,417.0
4292,2022-03-06,California,State,Omicron,219.0,100.0,465.71428571428,99.48123283491,403.42857142857144
4306,2022-03-07,California,State,Omicron,488.0,99.59,430.85714285714,99.505113823821,393.14285714285717
4314,2022-03-08,California,State,Omicron,474.0,99.79,417.0,99.556616643929,378.0
4320,2022-03-09,California,State,Omicron,450.0,99.56,403.42857142857,99.611992945326,370.7142857142857
4330,2022-03-10,California,State,Omicron,385.0,99.23,393.14285714285,99.601882012305,367.7142857142857
4344,2022-03-11,California,State,Omicron,369.0,99.73,378.0,99.585999247271,350.14285714285717
4359,2022-03-12,California,State,Omicron,210.0,99.53,370.71428571428,99.616122840691,320.2857142857143
4369,2022-03-13,California,State,Omicron,198.0,99.5,367.71428571428,99.574468085106,298.0
4372,2022-03-14,California,State,Omicron,365.0,100.0,350.14285714285,99.634146341463,285.57142857142856
4385,2022-03-15,California,State,Omicron,265.0,99.62,320.28571428571,99.600177698801,279.42857142857144
4391,2022-03-16,California,State,Omicron,294.0,100.0,298.0,99.665551839465,285.57142857142856
4402,2022-03-17,California,State,Omicron,298.0,99.67,285.57142857142,99.750499001996,284.57142857142856
4417,2022-03-18,California,State,Omicron,326.0,99.69,279.42857142857,99.745028046915,298.0
4429,2022-03-19,California,State,Omicron,253.0,99.61,285.57142857142,99.750499001996,320.85714285714283
4434,2022-03-20,California,State,Omicron,191.0,99.48,284.57142857142,99.749624436655,318.85714285714283
4445,2022-03-21,California,State,Omicron,459.0,100.0,298.0,99.760879961741,327.57142857142856
4452,2022-03-22,California,State,Omicron,425.0,100.0,320.85714285714,99.822222222222,322.42857142857144
4466,2022-03-23,California,State,Omicron,280.0,100.0,318.85714285714,99.821109123435,325.2857142857143
4478,2022-03-24,California,State,Omicron,359.0,99.72,327.57142857142,99.825859817153,333.0
4489,2022-03-25,California,State,Omicron,290.0,100.0,322.42857142857,99.867256637168,330.42857142857144
4491,2022-03-26,California,State,Omicron,273.0,100.0,325.28571428571,99.912242211496,331.14285714285717
4508,2022-03-27,California,State,Omicron,245.0,100.0,333.0,99.957118353345,351.57142857142856
4514,2022-03-28,California,State,Omicron,441.0,99.77,330.42857142857,99.913606911447,339.42857142857144
4520,2022-03-29,California,State,Omicron,430.0,99.54,331.14285714285,99.827734711456,350.7142857142857
4536,2022-03-30,California,State,Omicron,423.0,98.83,351.57142857142,99.635627530364,347.7142857142857
4546,2022-03-31,California,State,Omicron,274.0,98.92,339.42857142857,99.539170506912,349.7142857142857
4555,2022-04-01,California,State,Omicron,369.0,97.62,350.71428571428,99.191919191919,375.85714285714283
4565,2022-04-02,California,State,Omicron,252.0,96.18,347.71428571428,98.782467532468,392.7142857142857
4575,2022-04-03,California,State,Omicron,259.0,97.74,349.71428571428,98.550724637681,417.7142857142857
4582,2022-04-04,California,State,Omicron,624.0,99.21,375.85714285714,98.502433545489,457.2857142857143
4591,2022-04-05,California,State,Omicron,548.0,99.64,392.71428571428,98.565794191466,479.42857142857144
4605,2022-04-06,California,State,Omicron,598.0,100.0,417.71428571428,98.817167962149,489.85714285714283
4611,2022-04-07,California,State,Omicron,551.0,99.64,457.28571428571,98.948995363215,507.57142857142856
4620,2022-04-08,California,State,Omicron,524.0,99.43,479.42857142857,99.172576832151,522.1428571428571
4634,2022-04-09,California,State,Omicron,325.0,99.69,489.85714285714,99.448955916473,526.4285714285714
4648,2022-04-10,California,State,Omicron,383.0,100.0,507.57142857142,99.635445877734,519.1428571428571
4656,2022-04-11,California,State,Omicron,726.0,99.59,522.14285714285,99.699945444626,515.4285714285714
4667,2022-04-12,California,State,Omicron,578.0,99.31,526.42857142857,99.648458626284,524.0
4670,2022-04-13,California,State,Omicron,547.0,99.45,519.14285714285,99.561643835616,522.1428571428571
4685,2022-04-14,California,State,Omicron,525.0,99.62,515.42857142857,99.558498896247,491.14285714285717
4692,2022-04-15,California,State,Omicron,584.0,99.66,524.0,99.592723323378,508.42857142857144
4708,2022-04-16,California,State,Omicron,312.0,99.68,522.14285714285,99.591280653951,512.5714285714286
4714,2022-04-17,California,State,Omicron,166.0,99.4,491.14285714285,99.536768963521,519.2857142857143
4729,2022-04-18,California,State,Omicron,847.0,99.65,508.42857142857,99.552447552448,516.1428571428571
4730,2022-04-19,California,State,Omicron,607.0,99.18,512.57142857142,99.528432732316,515.4285714285714
4742,2022-04-20,California,State,Omicron,594.0,99.66,519.28571428571,99.561763900301,537.4285714285714
4754,2022-04-21,California,State,Omicron,503.0,99.8,516.14285714285,99.586549062845,576.8571428571429
4762,2022-04-22,California,State,Omicron,579.0,99.14,515.42857142857,99.503585217871,606.5714285714286
4778,2022-04-23,California,State,Omicron,466.0,99.36,537.42857142857,99.471179270227,631.1428571428571
4787,2022-04-24,California,State,Omicron,442.0,99.77,576.85714285714,99.507146377526,625.5714285714286
4797,2022-04-25,California,State,Omicron,1055.0,99.72,606.57142857142,99.531176746367,625.1428571428571
4804,2022-04-26,California,State,Omicron,779.0,99.49,631.14285714285,99.571782736083,609.2857142857143
4818,2022-04-27,California,State,Omicron,555.0,98.75,625.57142857142,99.454917101976,608.5714285714286
4827,2022-04-28,California,State,Omicron,500.0,97.28,625.14285714285,99.161568094267,612.1428571428571
4838,2022-04-29,California,State,Omicron,468.0,96.3,609.28571428571,98.841251448436,612.2857142857143
4849,2022-04-30,California,State,Omicron,461.0,96.85,608.57142857142,98.565478944933,633.1428571428571
4852,2022-05-01,California,State,Omicron,467.0,98.52,612.14285714285,98.437858947852,689.7142857142857
4863,2022-05-02,California,State,Omicron,1056.0,97.87,612.28571428571,97.988111568358,750.2857142857143
4879,2022-05-03,California,State,Omicron,925.0,97.06,633.14285714285,97.535211267606,791.0
4883,2022-05-04,California,State,Omicron,951.0,98.04,689.71428571428,97.495961227787,798.4285714285714
4891,2022-05-05,California,State,Omicron,924.0,97.99,750.28571428571,97.602676082513,800.4285714285714
4900,2022-05-06,California,State,Omicron,753.0,97.92,791.0,97.757768361582,823.7142857142857
4915,2022-05-07,California,State,Omicron,513.0,97.71,798.42857142857,97.829511640119,828.8571428571429
4929,2022-05-08,California,State,Omicron,481.0,97.57,800.42857142857,97.74947662247,837.0
4936,2022-05-09,California,State,Omicron,1219.0,97.68,823.71428571428,97.712252160651,833.5714285714286
4945,2022-05-10,California,State,Omicron,961.0,97.56,828.85714285714,97.792010787123,829.8571428571429
4950,2022-05-11,California,State,Omicron,1008.0,97.96,837.0,97.780373831776,843.5714285714286
4968,2022-05-12,California,State,Omicron,900.0,97.93,833.57142857142,97.77144772118,849.1428571428571
4976,2022-05-13,California,State,Omicron,727.0,97.58,829.85714285714,97.728802153432,850.8571428571429
4981,2022-05-14,California,State,Omicron,609.0,96.67,843.57142857142,97.619441229955,861.1428571428571
4992,2022-05-15,California,State,Omicron,520.0,96.65,849.14285714285,97.538562520512,853.2857142857143
5009,2022-05-16,California,State,Omicron,1231.0,96.78,850.85714285714,97.352075841778,838.1428571428571
5011,2022-05-17,California,State,Omicron,1033.0,97.36,861.14285714285,97.319987084275,864.4285714285714
5021,2022-05-18,California,State,Omicron,953.0,97.84,853.28571428571,97.295976543411,880.2857142857143
5038,2022-05-19,California,State,Omicron,794.0,96.24,838.14285714285,97.055417700579,916.7142857142857
5040,2022-05-20,California,State,Omicron,911.0,97.23,864.42857142857,97.017797017797,912.0
5053,2022-05-21,California,State,Omicron,720.0,97.96,880.28571428571,97.161778618732,943.7142857142857
5067,2022-05-22,California,State,Omicron,775.0,97.73,916.71428571428,97.271487039563,972.5714285714286
5078,2022-05-23,California,State,Omicron,1198.0,96.15,912.0,97.154162227971,1020.1428571428571
5088,2022-05-24,California,State,Omicron,1255.0,98.82,943.71428571428,97.433628318584,1057.2857142857142
5093,2022-05-25,California,State,Omicron,1155.0,99.31,972.57142857142,97.689768976898,1037.4285714285713
5101,2022-05-26,California,State,Omicron,1127.0,99.82,1020.14285714285,98.185068059948,1025.0
5118,2022-05-27,California,State,Omicron,1171.0,99.74,1057.28571428571,98.548601864181,925.0
5121,2022-05-28,California,State,Omicron,581.0,99.49,1037.42857142857,98.681886125832,990.0
5137,2022-05-29,California,State,Omicron,688.0,99.57,1025.0,98.870056497175,977.0
5141,2022-05-30,California,State,Omicron,498.0,99.4,925.0,99.431818181818,993.7142857142857
5159,2022-05-31,California,State,Omicron,1710.0,99.02,990.0,99.440378820491,978.5714285714286
5162,2022-06-01,California,State,Omicron,1064.0,99.53,977.0,99.476363636364,1009.4285714285714
5173,2022-06-02,California,State,Omicron,1244.0,99.52,993.71428571428,99.428244711264,1014.5714285714286
5188,2022-06-03,California,State,Omicron,1065.0,99.72,978.57142857142,99.419448476052,1156.7142857142858
5191,2022-06-04,California,State,Omicron,797.0,100.0,1009.42857142857,99.479093340842,1093.0
5200,2022-06-05,California,State,Omicron,724.0,100.0,1014.57142857142,99.523542600897,1070.5714285714287
5211,2022-06-06,California,State,Omicron,1493.0,99.87,1156.71428571428,99.594095940959,1022.7142857142857
5225,2022-06-07,California,State,Omicron,1264.0,99.92,1093.0,99.778299426187,998.0
5235,2022-06-08,California,State,Omicron,907.0,99.89,1070.57142857142,99.826828293593,971.8571428571429
5241,2022-06-09,California,State,Omicron,909.0,99.45,1022.71428571428,99.83265932227,957.4285714285714
5253,2022-06-10,California,State,Omicron,892.0,99.11,998.0,99.757246894188,921.4285714285714
5264,2022-06-11,California,State,Omicron,614.0,99.68,971.85714285714,99.721489299326,884.5714285714286
5270,2022-06-12,California,State,Omicron,623.0,99.52,957.42857142857,99.672813801309,872.7142857142857
5282,2022-06-13,California,State,Omicron,1241.0,99.36,921.42857142857,99.567767829577,865.1428571428571
5296,2022-06-14,California,State,Omicron,1006.0,99.6,884.57142857142,99.501847983288,835.0
5304,2022-06-15,California,State,Omicron,824.0,99.28,872.71428571428,99.414157851912,823.0
5313,2022-06-16,California,State,Omicron,856.0,98.17,865.14285714285,99.229886940849,819.5714285714286
5322,2022-06-17,California,State,Omicron,681.0,99.85,835.0,99.320305862362,767.2857142857143
5338,2022-06-18,California,State,Omicron,530.0,100.0,823.0,99.344714605967,751.5714285714286
5346,2022-06-19,California,State,Omicron,599.0,99.83,819.57142857142,99.376407413823,759.0
5351,2022-06-20,California,State,Omicron,875.0,99.43,767.28571428571,99.389341228719,791.1428571428571
5363,2022-06-21,California,State,Omicron,896.0,99.22,751.57142857142,99.320370020766,808.2857142857143
5373,2022-06-22,California,State,Omicron,876.0,99.66,759.0,99.382716049383,829.5714285714286
5388,2022-06-23,California,State,Omicron,1081.0,99.63,791.14285714285,99.622234214787,844.7142857142857
5392,2022-06-24,California,State,Omicron,801.0,99.88,808.28571428571,99.630216587427,968.0
5409,2022-06-25,California,State,Omicron,679.0,99.85,829.57142857142,99.622576771316,1004.2857142857143
5411,2022-06-26,California,State,Omicron,705.0,100.0,844.71428571428,99.646107178969,1034.2857142857142
5422,2022-06-27,California,State,Omicron,1738.0,99.6,968.0,99.661714958082,1080.142857142857
5436,2022-06-28,California,State,Omicron,1150.0,99.91,1004.28571428571,99.758762594012,1167.0
5440,2022-06-29,California,State,Omicron,1086.0,99.91,1034.28571428571,99.793246037216,1150.0
5456,2022-06-30,California,State,Omicron,1402.0,99.43,1080.14285714285,99.749340369393,1151.142857142857
5462,2022-07-01,California,State,Omicron,1409.0,99.79,1167.0,99.74358974359,975.0
5472,2022-07-02,California,State,Omicron,560.0,100.0,1150.0,99.752168525403,1067.857142857143
5482,2022-07-03,California,State,Omicron,713.0,100.0,1151.14285714285,99.752413963852,1105.7142857142858
5497,2022-07-04,California,State,Omicron,505.0,99.61,975.0,99.780701754386,1092.4285714285713
5507,2022-07-05,California,State,Omicron,1800.0,99.72,1067.85714285714,99.746463837737,1067.142857142857
5515,2022-07-06,California,State,Omicron,1351.0,99.78,1105.71428571428,99.729416312331,1090.4285714285713
5524,2022-07-07,California,State,Omicron,1309.0,99.85,1092.42857142857,99.804228660924,1111.0
5531,2022-07-08,California,State,Omicron,1232.0,99.76,1067.14285714285,99.799599198397,1272.4285714285713
5545,2022-07-09,California,State,Omicron,723.0,100.0,1090.42857142857,99.803870292887,1241.857142857143
5558,2022-07-10,California,State,Omicron,857.0,100.0,1111.0,99.80749486653,1237.0
5565,2022-07-11,California,State,Omicron,1635.0,99.82,1272.42857142857,99.82068810938,1219.857142857143
5572,2022-07-12,California,State,Omicron,1586.0,99.56,1241.85714285714,99.793364711285,1207.4285714285713
5586,2022-07-13,California,State,Omicron,1317.0,99.32,1237.0,99.72359783485,1246.142857142857
5598,2022-07-14,California,State,Omicron,1189.0,99.5,1219.85714285714,99.673164468309,1268.0
5609,2022-07-15,California,State,Omicron,1145.0,99.65,1207.42857142857,99.658059191133,1272.857142857143
5610,2022-07-16,California,State,Omicron,994.0,100.0,1246.14285714285,99.668647166362,1267.857142857143
5620,2022-07-17,California,State,Omicron,1010.0,100.0,1268.0,99.674340258282,1265.2857142857142
5633,2022-07-18,California,State,Omicron,1669.0,99.7,1272.85714285714,99.653282630578,1247.4285714285713
5647,2022-07-19,California,State,Omicron,1551.0,99.68,1267.85714285714,99.674303683738,1277.2857142857142
5656,2022-07-20,California,State,Omicron,1299.0,99.92,1265.28571428571,99.763460238793,1209.4285714285713
5661,2022-07-21,California,State,Omicron,1064.0,99.91,1247.42857142857,99.817101051669,1181.5714285714287
5674,2022-07-22,California,State,Omicron,1354.0,99.93,1277.28571428571,99.854813491177,1167.2857142857142
5683,2022-07-23,California,State,Omicron,519.0,99.05,1209.42857142857,99.78783592645,1155.2857142857142
5690,2022-07-24,California,State,Omicron,815.0,99.88,1181.57142857142,99.770808202654,1126.142857142857
5703,2022-07-25,California,State,Omicron,1569.0,100.0,1167.28571428571,99.828955406231,1104.0
5715,2022-07-26,California,State,Omicron,1467.0,99.93,1155.28571428571,99.876497468198,1020.1428571428571
5727,2022-07-27,California,State,Omicron,1095.0,100.0,1126.14285714285,99.885960466295,1031.857142857143
5738,2022-07-28,California,State,Omicron,909.0,99.89,1104.0,99.88367584335,1043.4285714285713
5748,2022-07-29,California,State,Omicron,767.0,100.0,1020.14285714285,99.888096237236,987.5714285714286
5759,2022-07-30,California,State,Omicron,601.0,100.0,1031.85714285714,99.958483254913,937.1428571428571
5769,2022-07-31,California,State,Omicron,896.0,100.0,1043.42857142857,99.972625239529,922.4285714285714
5775,2022-08-01,California,State,Omicron,1178.0,100.0,987.57142857142,99.97107736804,939.8571428571429
5788,2022-08-02,California,State,Omicron,1114.0,100.0,937.14285714285,99.984758420972,939.5714285714286
5794,2022-08-03,California,State,Omicron,992.0,99.9,922.42857142857,99.969035454405,916.1428571428571
5800,2022-08-04,California,State,Omicron,1031.0,99.9,939.85714285714,99.969609481842,865.2857142857143
5814,2022-08-05,California,State,Omicron,765.0,100.0,939.57142857142,99.969600243198,815.1428571428571
5829,2022-08-06,California,State,Omicron,437.0,100.0,916.14285714285,99.968823070928,791.8571428571429
5834,2022-08-07,California,State,Omicron,540.0,99.82,865.28571428571,99.950495049505,777.1428571428571
5840,2022-08-08,California,State,Omicron,827.0,99.88,815.14285714285,99.929947460595,759.8571428571429
5857,2022-08-09,California,State,Omicron,951.0,100.0,791.85714285714,99.927888948981,772.1428571428571
5865,2022-08-10,California,State,Omicron,889.0,100.0,777.14285714285,99.944883336395,807.4285714285714
5870,2022-08-11,California,State,Omicron,910.0,99.89,759.85714285714,99.943630214205,794.1428571428571
5887,2022-08-12,California,State,Omicron,851.0,99.88,772.14285714285,99.926049177297,806.4285714285714
5898,2022-08-13,California,State,Omicron,684.0,100.0,807.42857142857,99.92927864215,792.5714285714286
5901,2022-08-14,California,State,Omicron,447.0,100.0,794.14285714285,99.946062567422,777.2857142857143
5918,2022-08-15,California,State,Omicron,913.0,100.0,806.42857142857,99.964582964406,733.2857142857143
5920,2022-08-16,California,State,Omicron,854.0,100.0,792.57142857142,99.963963963964,736.4285714285714
5938,2022-08-17,California,State,Omicron,782.0,100.0,777.28571428571,99.963255557597,723.1428571428571
5941,2022-08-18,California,State,Omicron,602.0,100.0,733.28571428571,99.980522010129,728.8571428571429
5952,2022-08-19,California,State,Omicron,873.0,99.89,736.42857142857,99.980605120248,740.2857142857143
5963,2022-08-20,California,State,Omicron,591.0,100.0,723.14285714285,99.98024886431,730.4285714285714
5977,2022-08-21,California,State,Omicron,487.0,100.0,728.85714285714,99.980403684107,729.1428571428571
5982,2022-08-22,California,State,Omicron,993.0,99.9,740.28571428571,99.961419753086,712.5714285714286
5997,2022-08-23,California,State,Omicron,785.0,99.87,730.42857142857,99.941360437842,672.1428571428571
6009,2022-08-24,California,State,Omicron,773.0,99.49,729.14285714285,99.86304050088,664.5714285714286
6019,2022-08-25,California,State,Omicron,486.0,99.79,712.57142857142,99.839871897518,668.7142857142857
6028,2022-08-26,California,State,Omicron,590.0,99.66,672.14285714285,99.809079338142,654.4285714285714
6030,2022-08-27,California,State,Omicron,538.0,100.0,664.57142857142,99.806908388758,658.7142857142857
6041,2022-08-28,California,State,Omicron,516.0,100.0,668.71428571428,99.808102345416,617.8571428571429
6058,2022-08-29,California,State,Omicron,893.0,100.0,654.42857142857,99.825670080628,605.5714285714286
6061,2022-08-30,California,State,Omicron,815.0,100.0,658.71428571428,99.848419229104,570.5714285714286
6071,2022-08-31,California,State,Omicron,487.0,99.8,617.85714285714,99.9075999076,528.7142857142857
6086,2022-09-01,California,State,Omicron,400.0,100.0,605.57142857142,99.92927864215,505.57142857142856
6097,2022-09-02,California,State,Omicron,345.0,100.0,570.57142857142,99.974968710889,389.42857142857144
6101,2022-09-03,California,State,Omicron,245.0,100.0,528.71428571428,99.972987574284,370.0
6112,2022-09-04,California,State,Omicron,354.0,100.0,505.57142857142,99.971751412429,354.14285714285717
6121,2022-09-05,California,State,Omicron,80.0,100.0,389.42857142857,99.9633296663,340.0
6133,2022-09-06,California,State,Omicron,679.0,100.0,370.0,99.961404862987,337.2857142857143
6145,2022-09-07,California,State,Omicron,376.0,100.0,354.14285714285,100.0,327.0
6154,2022-09-08,California,State,Omicron,301.0,100.0,340.0,100.0,306.0
6162,2022-09-09,California,State,Omicron,326.0,100.0,337.28571428571,100.0,358.0
6178,2022-09-10,California,State,Omicron,173.0,100.0,327.0,100.0,309.7142857142857
6184,2022-09-11,California,State,Omicron,207.0,100.0,306.0,100.0,277.57142857142856
6199,2022-09-12,California,State,Omicron,444.0,100.0,358.0,100.0,264.57142857142856
